report_date;line_item;spend_dkk;impressions;clicks;viewable_rate;attributed_revenue;currency
28/11/2023;HH_Prog_Display_BlackFriday_202311;11469.36;134552;780;0.886;14397.60;DKK
24/01/2024;HH_Prog_Display_Alm_202401;9437.74;113968;489;0.745;9930.45;DKK
20/12/2024;HH_Prog_Display_Jul_202412;13187.11;168242;718;0.852;9768.64;DKK
23/07/2025;HH_Prog_Video_Alm_202507;6978.74;165403;532;0.57;20793.33;DKK
14/06/2022;HH_Prog_Display_Havesaeson_202206;929.78;90753;394;0.663;1057.09;EUR
26/09/2023;HH_Prog_Display_Alm_202309;13838.62;182776;933;0.835;14061.87;DKK
26/05/2023;hh_dk_Prog_Video_Havesaeson_202305;15804.65;311383;983;0.839;23912.34;DKK
30/06/2023;hh_dk_Prog_Display_Havesaeson_202306;20942.97;252220;1635;0.652;17874.15;DKK
10/12/2022;HAVEHJ_Prog_Display_Jul_202212;10749.18;135681;773;0.829;15825.08;DKK
07/10/2024;HAVEHJ_Prog_Video_Alm_202410;3098.94;626277;2432;0.843;4534.47;EUR
26/06/2022;Havehjornet_Prog_Display_Havesaeson_202206;3206.02;299629;1355;0.705;3483.26;EUR
20/03/2023;HH_Prog_Video_Alm_202303;9895.53;234195;505;0.702;16447.17;DKK
12/08/2023;HH_Prog_Video_Alm_202308_kopi;11537.09;336740;1235;0.665;16805.40;DKK
16/12/2023;HAVEHJ_Prog_Video_Jul_202312_kopi;36259.84;431178;2012;0.596;67487.79;DKK
05/07/2025;hh_dk_Prog_Video_Alm_202507;2388.63;262651;906;0.874;3865.86;EUR
02/02/2022;hh_dk_Prog_Video_Alm_202202;27393.09;842122;2815;0.817;46382.76;DKK
29/05/2023;HH_Prog_Video_Havesaeson_202305;30737.53;415864;1590;0.66;70064.40;DKK
11/06/2022;Havehjornet_Prog_Video_Havesaeson_202206;28978.56;470865;1465;0.639;53055.61;DKK
23/03/2023;Havehjornet_Prog_Video_Alm_202303;21371.65;364201;1398;0.559;32196.68;DKK
29/06/2024;HAVEHJ_Prog_Video_Havesaeson_202406;30180.23;506782;1671;0.599;60095.79;DKK
10/03/2025;Havehjornet_Prog_Video_Alm_202503;22044.06;318290;1487;0.859;45372.86;DKK
27/05/2022;HAVEHJ_Prog_Display_Havesaeson_202205;851.86;86424;491;0.58;961.04;EUR
14/10/2025;hh_dk_Prog_Display_Alm_202510;18539.32;246292;1387;0.762;19673.79;DKK
13/05/2022;HH_Prog_Video_Havesaeson_202205;41516.93;475970;4185;0.646;52269.42;DKK
12/02/2025;hh_dk_Prog_Display_Alm_202502_kopi;738.97;171186;530;0.608;815.95;EUR
24/09/2022;Havehjornet_Prog_Display_Alm_202209;12457.89;285761;853;0.842;16864.66;DKK
19/09/2023;HH_Prog_Video_Alm_202309;10038.40;169953;801;0.688;22438.25;DKK
14/12/2023;HAVEHJ_Prog_Video_Jul_202312_kopi;2468.64;418671;1011;0.848;3864.25;EUR
23/08/2023;Havehjornet_Prog_Video_Alm_202308;30013.18;339129;2291;0.656;56726.32;DKK
20/11/2023;hh_dk_Prog_Display_BlackFriday_202311;7532.25;134191;646;0.692;8941.74;DKK
16/11/2024;HAVEHJ_Prog_Video_BlackFriday_202411;14823.39;461814;1123;0.561;26602.61;DKK
13/04/2024;HH_Prog_Display_Havesaeson_202404_kopi;8656.61;141723;1030;0.683;12268.63;DKK
30/07/2022;HAVEHJ_Prog_Display_Alm_202207;17084.68;527603;913;0.713;20436.85;DKK
13/08/2025;HH_Prog_Display_Alm_202508;8986.27;195053;1085;0.637;12355.28;DKK
04/05/2025;hh_dk_Prog_Video_Havesaeson_202505;18289.62;433269;960;0.582;26588.33;DKK
09/02/2024;HAVEHJ_Prog_Display_Alm_202402;17414.65;199538;1174;0.553;24781.27;DKK
07/11/2024;HAVEHJ_Prog_Video_BlackFriday_202411_kopi;28887.69;357572;2625;0.886;51666.24;DKK
09/12/2023;HH_Prog_Display_Jul_202312;13631.09;172988;1665;0.788;13719.39;DKK
01/10/2022;HAVEHJ_Prog_Video_Alm_202210;3846.88;575503;1609;0.812;11715.78;EUR
06/09/2025;Havehjornet_Prog_Display_Alm_202509;4975.40;58021;335;0.729;5550.85;DKK
27/03/2022;HAVEHJ_Prog_Display_Alm_202203_kopi;16805.20;269501;1316;0.627;16479.41;DKK
14/02/2024;HAVEHJ_Prog_Display_Alm_202402_kopi;14317.14;160227;984;0.795;12595.14;DKK
26/10/2023;hh_dk_Prog_Display_Alm_202310;16662.80;480614;1946;0.767;17904.47;DKK
24/08/2025;HH_Prog_Video_Alm_202508;21300.21;329300;1356;0.687;37343.53;DKK
16/03/2022;HAVEHJ_Prog_Display_Alm_202203;1730.46;287863;965;0.601;2247.65;EUR
28/04/2024;Havehjornet_Prog_Video_Havesaeson_202404;14307.85;202406;996;0.776;20268.01;DKK
21/08/2025;HH_Prog_Display_Alm_202508;10105.25;135313;1081;0.618;11087.02;DKK
09/06/2025;Havehjornet_Prog_Video_Havesaeson_202506_kopi;37590.22;464065;3229;0.746;85338.62;DKK
06/08/2025;HAVEHJ_Prog_Display_Alm_202508;1271.87;194321;682;0.659;1595.94;EUR
18/08/2025;hh_dk_Prog_Video_Alm_202508;18108.70;291395;2119;0.672;26594.74;DKK
28/03/2024;HH_Prog_Video_Alm_202403_kopi;24944.99;469358;2010;0.608;45697.38;DKK
29/07/2023;HH_Prog_Display_Alm_202307;15988.08;213895;956;0.843;18297.11;DKK
12/03/2025;HAVEHJ_Prog_Display_Alm_202503;9199.15;126886;575;0.832;8086.73;DKK
23/02/2025;hh_dk_Prog_Video_Alm_202502;14364.73;230321;907;0.842;37472.92;DKK
06/05/2023;hh_dk_Prog_Display_Havesaeson_202305;9712.71;156235;533;0.715;11602.99;DKK
17/08/2023;HH_Prog_Display_Alm_202308;2741.07;317126;2501;0.864;2429.15;EUR
08/02/2024;hh_dk_Prog_Display_Alm_202402;7286.64;189950;769;0.604;9849.24;DKK
04/09/2022;HAVEHJ_Prog_Display_Alm_202209;14266.01;172613;1283;0.557;12648.62;DKK
12/08/2022;Havehjornet_Prog_Video_Alm_202208;18762.12;447878;2256;0.882;33999.00;DKK
12/07/2022;HH_Prog_Display_Alm_202207;18497.13;235769;2046;0.646;16303.10;DKK
09/06/2024;HH_Prog_Display_Havesaeson_202406;10801.71;339887;1247;0.681;10584.00;DKK
16/02/2022;hh_dk_Prog_Display_Alm_202202;11531.21;209305;697;0.721;12724.21;DKK
24/07/2022;Havehjornet_Prog_Display_Alm_202207;13667.14;189731;848;0.688;10913.83;DKK
14/01/2024;HH_Prog_Display_Alm_202401;12996.09;243695;1028;0.68;12768.92;DKK
03/08/2022;HH_Prog_Display_Alm_202208;14924.84;204145;753;0.891;19968.18;DKK
07/08/2025;HAVEHJ_Prog_Display_Alm_202508;10511.31;136054;824;0.831;10393.73;DKK
17/10/2022;HH_Prog_Display_Alm_202210;16707.05;543878;1701;0.825;14527.49;DKK
09/11/2025;HH_Prog_Display_BlackFriday_202511;716.52;102563;553;0.697;908.98;EUR
10/01/2023;HH_Prog_Video_Alm_202301;18272.96;272889;1948;0.856;44549.88;DKK
26/12/2023;HAVEHJ_Prog_Display_Jul_202312;11097.12;195267;866;0.853;13582.55;DKK
12/12/2024;HAVEHJ_Prog_Video_Jul_202412;2897.07;567263;2525;0.577;6468.94;EUR
18/01/2024;HH_Prog_Video_Alm_202401;13247.35;168048;666;0.577;25441.46;DKK
20/11/2024;Havehjornet_Prog_Video_BlackFriday_202411;29536.73;584464;1660;0.79;71463.22;DKK
21/11/2023;HAVEHJ_Prog_Display_BlackFriday_202311;4813.78;95529;274;0.581;3491.81;DKK
14/01/2022;Havehjornet_Prog_Display_Alm_202201;9277.29;110993;560;0.559;9107.56;DKK
05/12/2024;HH_Prog_Video_Jul_202412_kopi;47864.79;1457519;3660;0.862;70634.84;DKK
18/03/2022;HAVEHJ_Prog_Display_Alm_202203;8956.49;208399;791;0.704;9571.52;DKK
20/07/2024;Havehjornet_Prog_Display_Alm_202407;9162.01;124725;507;0.589;14171.51;DKK
29/11/2024;HAVEHJ_Prog_Video_BlackFriday_202411;34282.81;688312;2660;0.657;52147.02;DKK
01/04/2025;HAVEHJ_Prog_Video_Havesaeson_202504;21290.12;275867;1350;0.676;53535.84;DKK
02/10/2023;Havehjornet_Prog_Video_Alm_202310;18479.18;601599;1205;0.642;38206.48;DKK
30/03/2022;Havehjornet_Prog_Display_Alm_202203;11389.70;175174;925;0.869;15818.30;DKK
25/10/2025;hh_dk_Prog_Video_Alm_202510;25439.29;551764;1365;0.796;46871.04;DKK
12/03/2023;hh_dk_Prog_Display_Alm_202303;24472.16;399907;1455;0.808;37645.41;DKK
23/11/2022;hh_dk_Prog_Video_BlackFriday_202211;80185.06;1485926;4104;0.897;135344.81;DKK
15/06/2024;HH_Prog_Video_Havesaeson_202406;2259.70;264770;1545;0.71;3434.82;EUR
05/08/2023;hh_dk_Prog_Display_Alm_202308;7273.46;129758;472;0.73;6136.22;DKK
04/07/2024;Havehjornet_Prog_Video_Alm_202407;10989.69;161234;1248;0.787;40243.29;DKK
25/08/2024;Havehjornet_Prog_Display_Alm_202408;1851.86;268865;1633;0.775;3050.40;EUR
11/01/2025;HAVEHJ_Prog_Video_Alm_202501;5546.20;65269;433;0.686;9685.86;DKK
11/08/2023;HAVEHJ_Prog_Display_Alm_202308;43611.58;649540;5249;0.841;58503.21;DKK
02/05/2025;hh_dk_Prog_Video_Havesaeson_202505_kopi;22825.70;306599;1973;0.824;39752.13;DKK
18/01/2023;HH_Prog_Display_Alm_202301;10810.39;173803;690;0.729;12750.33;DKK
21/02/2022;Havehjornet_Prog_Display_Alm_202202;26657.81;300751;1952;0.657;30370.33;DKK
28/09/2024;HAVEHJ_Prog_Video_Alm_202409;28891.50;414419;2022;0.65;65335.09;DKK
29/04/2023;Havehjornet_Prog_Video_Havesaeson_202304;22245.93;271102;1229;0.88;43916.85;DKK
30/07/2025;Havehjornet_Prog_Video_Alm_202507;2563.08;213109;1467;0.823;4787.69;EUR
12/07/2023;Havehjornet_Prog_Display_Alm_202307;16598.84;246132;922;0.672;13509.17;DKK
06/05/2025;HH_Prog_Display_Havesaeson_202505;10521.92;140571;616;0.777;18414.30;DKK
11/11/2023;Havehjornet_Prog_Display_BlackFriday_202311;9931.38;170090;834;0.759;11118.71;DKK
02/11/2023;hh_dk_Prog_Display_BlackFriday_202311;23557.37;425886;2141;0.652;30362.40;DKK
08/01/2024;hh_dk_Prog_Display_Alm_202401;8495.65;125101;769;0.773;7351.23;DKK
19/05/2023;Havehjornet_Prog_Display_Havesaeson_202305;17380.18;261956;1024;0.835;14391.24;DKK
08/02/2022;Havehjornet_Prog_Display_Alm_202202;11185.72;179635;638;0.852;11283.20;DKK
05/04/2024;hh_dk_Prog_Display_Havesaeson_202404;9116.56;154322;611;0.868;11936.35;DKK
04/11/2024;HAVEHJ_Prog_Display_BlackFriday_202411;7311.80;89649;831;0.642;6963.71;DKK
23/10/2023;HAVEHJ_Prog_Video_Alm_202310;40949.20;471628;3207;0.799;70099.02;DKK
18/04/2023;HAVEHJ_Prog_Display_Havesaeson_202304;10264.77;118091;831;0.821;9014.63;DKK
03/12/2022;Havehjornet_Prog_Video_Jul_202212;27635.63;352837;3099;0.808;50896.46;DKK
08/12/2022;HAVEHJ_Prog_Display_Jul_202212;1037.27;86935;430;0.663;1063.52;EUR
16/06/2025;HH_Prog_Video_Havesaeson_202506_kopi;14654.30;210679;982;0.602;25758.52;DKK
01/12/2023;hh_dk_Prog_Video_Jul_202312;45096.80;658342;2842;0.559;81822.36;DKK
19/10/2023;HAVEHJ_Prog_Display_Alm_202310;7009.90;206493;470;0.788;6951.55;DKK
07/07/2025;hh_dk_Prog_Video_Alm_202507;2767.09;35238;149;0.6;6820.56;DKK
03/03/2023;HAVEHJ_Prog_Video_Alm_202303;17032.04;192448;1865;0.559;33402.43;DKK
30/12/2022;HAVEHJ_Prog_Video_Jul_202212;13952.80;169598;714;0.787;31845.36;DKK
22/06/2025;HH_Prog_Video_Havesaeson_202506;10612.24;268647;1177;0.72;17755.92;DKK
20/08/2024;hh_dk_Prog_Video_Alm_202408;21162.29;379555;1185;0.881;23782.39;DKK
18/12/2024;HAVEHJ_Prog_Display_Jul_202412;3584.95;405671;1358;0.757;4088.75;EUR
26/12/2022;HH_Prog_Video_Jul_202212;20758.60;231038;1223;0.773;36948.94;DKK
24/06/2023;Havehjornet_Prog_Video_Havesaeson_202306;39391.06;471599;3565;0.895;68155.21;DKK
30/01/2023;Havehjornet_Prog_Display_Alm_202301;10483.91;279928;1270;0.893;9828.52;DKK
04/08/2023;HH_Prog_Video_Alm_202308;16556.53;207241;1302;0.841;22186.00;DKK
25/12/2023;HAVEHJ_Prog_Display_Jul_202312;11711.11;132719;813;0.699;11469.19;DKK
10/12/2022;hh_dk_Prog_Video_Jul_202212;28153.87;325562;1477;0.732;46679.02;DKK
22/03/2022;Havehjornet_Prog_Display_Alm_202203;16082.12;363644;960;0.655;14079.35;DKK
20/12/2025;hh_dk_Prog_Video_Jul_202512;17770.07;393660;1460;0.682;38963.64;DKK
08/09/2024;HAVEHJ_Prog_Video_Alm_202409;50978.97;1295468;2585;0.797;98888.24;DKK
09/06/2024;Havehjornet_Prog_Video_Havesaeson_202406;35066.90;777440;3967;0.826;68038.41;DKK
23/02/2022;Havehjornet_Prog_Video_Alm_202202;5332.87;93321;277;0.813;8447.80;DKK
04/06/2023;hh_dk_Prog_Video_Havesaeson_202306_kopi;18950.76;353561;972;0.789;30889.43;DKK
10/08/2022;Havehjornet_Prog_Display_Alm_202208;960.82;201885;764;0.578;1514.69;EUR
22/03/2024;HH_Prog_Display_Alm_202403_kopi;12840.91;296411;1191;0.797;15019.62;DKK
31/10/2023;HAVEHJ_Prog_Video_Alm_202310;15326.84;328670;839;0.679;29099.90;DKK
22/11/2022;HAVEHJ_Prog_Display_BlackFriday_202211;9819.34;127732;522;0.699;8465.49;DKK
15/10/2023;Havehjornet_Prog_Display_Alm_202310;1579.60;154564;1230;0.579;2826.50;EUR
24/06/2024;Havehjornet_Prog_Video_Havesaeson_202406;16815.71;244746;1217;0.631;29474.41;DKK
22/03/2025;HAVEHJ_Prog_Display_Alm_202503;9873.50;136238;791;0.744;10973.88;DKK
01/05/2023;Havehjornet_Prog_Display_Havesaeson_202305;10881.79;260031;566;0.586;8357.08;DKK
05/04/2025;hh_dk_Prog_Video_Havesaeson_202504_kopi;39350.54;877661;3398;0.838;119397.71;DKK
20/08/2023;HAVEHJ_Prog_Display_Alm_202308;2136.62;186224;1324;0.838;1917.33;EUR
04/11/2022;Havehjornet_Prog_Display_BlackFriday_202211;9765.58;132886;969;0.587;9002.34;DKK
30/08/2022;HAVEHJ_Prog_Display_Alm_202208;17783.95;500669;1655;0.59;21835.58;DKK
04/07/2023;HAVEHJ_Prog_Display_Alm_202307;13511.02;162498;882;0.747;14114.84;DKK
05/01/2024;HH_Prog_Video_Alm_202401_kopi;16944.67;341084;2025;0.567;33684.65;DKK
26/11/2025;hh_dk_Prog_Video_BlackFriday_202511;38619.36;851682;2634;0.679;76177.94;DKK
24/08/2023;HH_Prog_Video_Alm_202308_kopi;21898.48;280377;1748;0.637;38443.04;DKK
07/10/2024;Havehjornet_Prog_Display_Alm_202410;6866.94;132077;393;0.778;7977.80;DKK
19/09/2022;Havehjornet_Prog_Display_Alm_202209;22811.12;316622;2532;0.557;22973.22;DKK
08/07/2023;Havehjornet_Prog_Video_Alm_202307;3354.61;86383;302;0.628;6129.77;DKK
16/10/2023;HAVEHJ_Prog_Video_Alm_202310;40428.65;826316;3990;0.552;81544.83;DKK
09/09/2022;Havehjornet_Prog_Display_Alm_202209;21400.31;370107;2470;0.877;20598.14;DKK
09/09/2025;Havehjornet_Prog_Video_Alm_202509;22049.55;262963;1177;0.639;32687.28;DKK
03/09/2023;Havehjornet_Prog_Video_Alm_202309;24914.85;328235;2606;0.806;43366.30;DKK
22/07/2024;HH_Prog_Video_Alm_202407;739.75;134009;379;0.674;1338.86;EUR
28/05/2025;HH_Prog_Display_Havesaeson_202505;10709.43;155265;757;0.577;9876.87;DKK
03/07/2022;HH_Prog_Video_Alm_202207_kopi;17533.32;197761;977;0.733;30752.62;DKK
20/04/2024;hh_dk_Prog_Video_Havesaeson_202404_kopi;26198.07;534932;2214;0.58;52013.71;DKK
14/07/2024;Havehjornet_Prog_Display_Alm_202407;517.24;68190;250;0.661;906.90;EUR
03/11/2022;Havehjornet_Prog_Display_BlackFriday_202211;1443.77;276502;926;0.595;2049.84;EUR
01/03/2022;HH_Prog_Video_Alm_202203;20173.53;486586;1894;0.871;42275.02;DKK
17/07/2024;Havehjornet_Prog_Display_Alm_202407;2501.30;239691;1233;0.865;2516.48;EUR
21/07/2022;HH_Prog_Display_Alm_202207;32967.20;717955;1946;0.649;47844.22;DKK
02/06/2023;HAVEHJ_Prog_Display_Havesaeson_202306;583.69;52033;237;0.74;443.47;EUR
04/10/2024;Havehjornet_Prog_Video_Alm_202410;1738.17;236485;1329;0.678;4102.27;EUR
01/08/2024;HH_Prog_Video_Alm_202408;6268.78;118135;511;0.812;9261.53;DKK
11/09/2025;HH_Prog_Video_Alm_202509;24309.33;278121;1238;0.655;57092.02;DKK
13/09/2025;HAVEHJ_Prog_Video_Alm_202509_kopi;36542.52;629361;3573;0.794;67617.10;DKK
15/03/2022;hh_dk_Prog_Video_Alm_202203;1694.42;230805;1064;0.643;4020.22;EUR
10/03/2024;Havehjornet_Prog_Display_Alm_202403;4601.79;100542;400;0.608;6397.82;DKK
30/10/2023;HH_Prog_Video_Alm_202310;1610.38;147574;1352;0.824;2925.15;EUR
21/09/2022;HAVEHJ_Prog_Display_Alm_202209;12830.27;171395;1562;0.6;12687.25;DKK
19/10/2023;Havehjornet_Prog_Video_Alm_202310;19732.15;351226;1628;0.661;36978.01;DKK
08/12/2025;HH_Prog_Display_Jul_202512;11449.87;326797;652;0.847;12671.24;DKK
02/05/2022;Havehjornet_Prog_Video_Havesaeson_202205;43162.03;1111906;2826;0.754;85871.41;DKK
01/09/2022;HAVEHJ_Prog_Display_Alm_202209;1505.97;189381;772;0.632;1936.56;EUR
08/02/2023;Havehjornet_Prog_Video_Alm_202302;53636.68;620649;2712;0.732;87074.63;DKK
02/03/2023;HAVEHJ_Prog_Video_Alm_202303;20658.73;312853;1427;0.661;45662.35;DKK
30/03/2024;Havehjornet_Prog_Display_Alm_202403;17285.93;270934;1005;0.641;18879.41;DKK
16/05/2025;HAVEHJ_Prog_Display_Havesaeson_202505;20461.90;434845;1767;0.874;16624.79;DKK
04/08/2023;HAVEHJ_Prog_Display_Alm_202308;13051.16;186866;888;0.799;17389.01;DKK
15/09/2024;HAVEHJ_Prog_Display_Alm_202409;7570.39;171289;455;0.673;7501.11;DKK
15/06/2024;HH_Prog_Display_Havesaeson_202406_kopi;11182.18;273537;759;0.837;12559.24;DKK
30/07/2023;HAVEHJ_Prog_Display_Alm_202307;8769.94;203071;867;0.739;9440.41;DKK
10/11/2024;HAVEHJ_Prog_Video_BlackFriday_202411;62947.44;1895653;3820;0.567;141512.72;DKK
06/02/2024;hh_dk_Prog_Video_Alm_202402_kopi;24356.86;419548;1752;0.669;42880.52;DKK
08/05/2024;hh_dk_Prog_Video_Havesaeson_202405;51133.81;1620560;2984;0.723;131728.81;DKK
06/11/2024;Havehjornet_Prog_Display_BlackFriday_202411;6276.81;105744;478;0.57;11345.76;DKK
18/07/2024;HAVEHJ_Prog_Display_Alm_202407_kopi;15720.51;288678;884;0.657;28072.92;DKK
19/01/2022;Havehjornet_Prog_Display_Alm_202201;11762.37;210452;1410;0.735;8842.25;DKK
20/07/2022;Havehjornet_Prog_Video_Alm_202207;953.45;79934;451;0.565;1907.58;EUR
07/12/2023;Havehjornet_Prog_Video_Jul_202312;17597.23;344119;1393;0.838;35695.57;DKK
02/06/2025;hh_dk_Prog_Video_Havesaeson_202506;28925.67;548328;2723;0.591;49354.14;DKK
13/03/2023;HH_Prog_Display_Alm_202303;17687.86;503694;1551;0.682;16688.47;DKK
23/08/2024;HAVEHJ_Prog_Video_Alm_202408;17523.97;481461;1757;0.776;31504.06;DKK
17/03/2023;HH_Prog_Video_Alm_202303;19111.85;266721;1547;0.763;36666.61;DKK
06/06/2023;Havehjornet_Prog_Video_Havesaeson_202306;15129.15;179662;816;0.615;24678.74;DKK
23/08/2023;HH_Prog_Display_Alm_202308;6261.02;197446;420;0.756;8231.03;DKK
18/02/2024;Havehjornet_Prog_Display_Alm_202402;16213.59;280853;825;0.727;20926.50;DKK
01/09/2024;HAVEHJ_Prog_Video_Alm_202409;18209.51;255893;1474;0.844;36180.87;DKK
03/12/2023;Havehjornet_Prog_Display_Jul_202312;17845.58;416189;935;0.734;22044.76;DKK
10/06/2023;hh_dk_Prog_Video_Havesaeson_202306;34899.13;560738;3588;0.73;53201.98;DKK
11/05/2022;hh_dk_Prog_Video_Havesaeson_202205;871.70;161500;611;0.615;1651.63;EUR
07/12/2023;HH_Prog_Display_Jul_202312;2483.81;327237;1086;0.854;1996.35;EUR
11/03/2023;HH_Prog_Video_Alm_202303;25658.36;323313;3067;0.688;62043.84;DKK
20/05/2024;Havehjornet_Prog_Display_Havesaeson_202405;5905.40;1466151;3804;0.873;7722.37;EUR
21/10/2024;Havehjornet_Prog_Display_Alm_202410;5525.94;68624;604;0.781;5982.30;DKK
04/03/2025;hh_dk_Prog_Display_Alm_202503;16815.44;258647;949;0.663;19352.68;DKK
03/01/2025;Havehjornet_Prog_Video_Alm_202501;32343.34;685601;3171;0.774;80965.81;DKK
26/03/2023;Havehjornet_Prog_Display_Alm_202303;31280.07;377013;2544;0.562;28856.95;DKK
23/07/2023;hh_dk_Prog_Display_Alm_202307_kopi;19142.04;601778;996;0.684;28391.94;DKK
24/06/2025;hh_dk_Prog_Display_Havesaeson_202506_kopi;19653.17;282397;2347;0.618;22691.67;DKK
07/06/2024;hh_dk_Prog_Display_Havesaeson_202406;2585.36;281737;1067;0.698;2005.36;EUR
28/12/2022;HH_Prog_Display_Jul_202212_kopi;8173.61;140239;513;0.604;10903.57;DKK
28/12/2024;hh_dk_Prog_Video_Jul_202412;3517.43;50747;384;0.674;9474.21;DKK
26/11/2022;HH_Prog_Video_BlackFriday_202211;23613.28;525103;1686;0.71;43441.05;DKK
28/09/2024;hh_dk_Prog_Display_Alm_202409;19910.65;349363;1586;0.849;21542.78;DKK
09/02/2023;HH_Prog_Video_Alm_202302;13539.07;181165;708;0.873;19370.98;DKK
24/03/2024;HAVEHJ_Prog_Video_Alm_202403;21633.92;398545;2546;0.661;42658.86;DKK
18/10/2023;HAVEHJ_Prog_Display_Alm_202310_kopi;9581.73;123517;570;0.696;10497.91;DKK
14/10/2024;Havehjornet_Prog_Video_Alm_202410;20307.51;239381;1062;0.562;26278.21;DKK
24/05/2024;HH_Prog_Display_Havesaeson_202405;830.51;78814;620;0.577;1536.62;EUR
27/01/2025;HH_Prog_Display_Alm_202501;37305.52;1127112;2438;0.768;57570.47;DKK
27/04/2022;HAVEHJ_Prog_Display_Havesaeson_202204;18964.72;247901;1273;0.833;27621.47;DKK
24/03/2022;Havehjornet_Prog_Display_Alm_202203_kopi;13441.76;166623;805;0.759;20980.08;DKK
26/04/2025;hh_dk_Prog_Video_Havesaeson_202504_kopi;42505.26;843024;3395;0.682;87373.07;DKK
19/01/2024;Havehjornet_Prog_Video_Alm_202401;2613.21;477786;1689;0.553;5001.16;EUR
26/04/2024;Havehjornet_Prog_Display_Havesaeson_202404;630.69;83325;257;0.646;603.55;EUR
07/04/2024;Havehjornet_Prog_Display_Havesaeson_202404;1063.80;94435;404;0.795;1134.07;EUR
20/05/2024;hh_dk_Prog_Video_Havesaeson_202405;13109.07;272853;746;0.866;38774.26;DKK
28/01/2024;HAVEHJ_Prog_Display_Alm_202401;6934.85;134188;375;0.847;5369.41;DKK
22/10/2022;Havehjornet_Prog_Video_Alm_202210;28188.45;441681;1764;0.641;57051.63;DKK
11/09/2022;Havehjornet_Prog_Video_Alm_202209;17805.72;293730;1731;0.838;31313.32;DKK
22/04/2023;HAVEHJ_Prog_Display_Havesaeson_202304_kopi;9482.49;110333;938;0.638;7298.60;DKK
26/01/2024;hh_dk_Prog_Display_Alm_202401_kopi;13597.68;412360;1619;0.766;16824.10;DKK
07/10/2022;HH_Prog_Display_Alm_202210;8857.93;99727;462;0.704;9399.40;DKK
21/10/2024;hh_dk_Prog_Video_Alm_202410;17811.98;211380;1799;0.636;43632.17;DKK
26/11/2023;Havehjornet_Prog_Video_BlackFriday_202311;2133.52;309806;1032;0.888;3919.12;EUR
24/02/2025;Havehjornet_Prog_Display_Alm_202502;4355.21;54260;463;0.879;4198.25;DKK
22/09/2025;hh_dk_Prog_Video_Alm_202509;24459.21;368932;2450;0.867;69467.63;DKK
02/03/2025;hh_dk_Prog_Video_Alm_202503;40878.86;622464;3233;0.702;90723.13;DKK
08/03/2024;hh_dk_Prog_Display_Alm_202403;10096.23;149411;913;0.887;10524.59;DKK
09/02/2022;hh_dk_Prog_Display_Alm_202202;20901.97;315883;1253;0.629;30056.00;DKK
10/06/2022;HAVEHJ_Prog_Video_Havesaeson_202206;2132.97;189751;968;0.65;4855.80;EUR
11/11/2024;HH_Prog_Video_BlackFriday_202411;28098.18;811020;1723;0.719;55751.83;DKK
02/03/2022;HAVEHJ_Prog_Video_Alm_202203;13936.36;442321;1491;0.736;23233.30;DKK
24/10/2025;hh_dk_Prog_Video_Alm_202510;27765.81;384841;1583;0.6;54714.69;DKK
27/05/2024;HH_Prog_Video_Havesaeson_202405;16238.89;247615;877;0.887;39657.25;DKK
01/04/2023;HH_Prog_Video_Havesaeson_202304;31429.97;922010;2711;0.717;62701.35;DKK
16/04/2025;hh_dk_Prog_Video_Havesaeson_202504;20898.59;253404;1141;0.636;34842.09;DKK
13/03/2022;HAVEHJ_Prog_Video_Alm_202203;36664.89;687642;1929;0.627;86071.71;DKK
23/10/2023;HH_Prog_Display_Alm_202310;2945.15;430717;1811;0.74;3225.04;EUR
07/07/2022;HH_Prog_Video_Alm_202207;8118.05;223917;493;0.551;13100.87;DKK
19/11/2022;hh_dk_Prog_Video_BlackFriday_202211;32122.31;823583;3814;0.898;69346.81;DKK
07/01/2024;HAVEHJ_Prog_Display_Alm_202401;18426.97;259533;1483;0.757;19907.04;DKK
15/06/2022;hh_dk_Prog_Display_Havesaeson_202206;7657.09;175217;439;0.703;8215.53;DKK
20/01/2025;HH_Prog_Display_Alm_202501;8311.07;146098;989;0.794;8941.86;DKK
06/12/2022;hh_dk_Prog_Display_Jul_202212;11298.73;283825;687;0.808;11419.01;DKK
06/07/2023;HH_Prog_Display_Alm_202307;10025.61;247596;1013;0.862;15500.33;DKK
02/04/2024;Havehjornet_Prog_Video_Havesaeson_202404;20016.88;493687;2026;0.642;35450.39;DKK
31/12/2023;HH_Prog_Display_Jul_202312_kopi;5290.07;84646;272;0.644;7020.77;DKK
20/02/2024;HH_Prog_Video_Alm_202402;4570.15;71444;299;0.775;9924.78;DKK
22/02/2024;hh_dk_Prog_Video_Alm_202402;26634.53;364959;1540;0.655;43035.14;DKK
29/07/2025;HAVEHJ_Prog_Display_Alm_202507_kopi;16080.89;444097;973;0.792;17582.83;DKK
23/05/2025;HAVEHJ_Prog_Video_Havesaeson_202505;34727.31;425047;2839;0.893;90720.65;DKK
31/07/2025;Havehjornet_Prog_Video_Alm_202507;1282.48;149354;880;0.806;3187.98;EUR
09/05/2023;HAVEHJ_Prog_Video_Havesaeson_202305;39866.27;512372;3531;0.852;76131.91;DKK
25/09/2024;Havehjornet_Prog_Video_Alm_202409;21432.07;366743;1143;0.581;40008.43;DKK
