Campaign name;Amount spent (DKK);Impressions;Link clicks;Purchases;Purchase conversion value;date_str;currency
hh_dk_Social_Prospecting_Havesaeson_202504;21846,74;282130;3431;106;50595,81;07.04.2025;DKK
hh_dk_Social_Retargeting_Alm_202201;6885,96;35834;957;32;15669,00;25.01.2022;DKK
Havehjornet_Social_Retargeting_Alm_202310;1589,69;90444;2881;51;4780,79;27.10.2023;EUR
Havehjornet_Social_Prospecting_Alm_202207;24415,04;127719;4550;104;67464,30;17.07.2022;DKK
Havehjornet_Social_Prospecting_Alm_202408;20707,52;185517;4613;105;55231,64;03.08.2024;DKK
HH_Social_Retargeting_Jul_202512;551,84;80335;650;15;1441,15;01.12.2025;EUR
hh_dk_Social_Retargeting_Havesaeson_202505;16537,96;174972;5348;72;38432,48;08.05.2025;DKK
HAVEHJ_Social_Retargeting_Jul_202312;13918,47;131227;2149;54;28600,32;25.12.2023;DKK
HH_Social_Prospecting_Alm_202308;22926,95;154448;3578;102;45123,44;05.08.2023;DKK
HH_Social_Retargeting_Havesaeson_202206;23974,87;387119;6289;96;45903,92;15.06.2022;DKK
HAVEHJ_Social_Prospecting_Jul_202312;2390,21;93139;5851;88;8537,41;15.12.2023;EUR
HAVEHJ_Social_Retargeting_Alm_202210;779,65;33499;1496;21;2120,31;18.10.2022;EUR
HH_Social_Prospecting_Alm_202503;32919,61;195838;5358;150;80245,75;15.03.2025;DKK
HH_Social_Retargeting_Alm_202408;484,87;26587;714;17;1053,00;19.08.2024;EUR
HH_Social_Retargeting_Jul_202512;972,75;49795;963;28;2696,66;05.12.2025;EUR
HAVEHJ_Social_Retargeting_Alm_202208;9756,59;65599;2236;36;24188,74;15.08.2022;DKK
HH_Social_Prospecting_Alm_202407;8719,54;65176;1458;38;25621,25;14.07.2024;DKK
hh_dk_Social_Retargeting_Alm_202202;8731,87;51862;1390;37;19018,35;07.02.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202403;4395,43;25563;922;21;9985,66;29.03.2024;DKK
HH_Social_Retargeting_Havesaeson_202506;9901,51;59282;1863;38;19445,40;13.06.2025;DKK
Havehjornet_Social_Retargeting_Havesaeson_202505;11758,97;60179;2856;44;25621,75;20.05.2025;DKK
HH_Social_Prospecting_BlackFriday_202511;61645,13;651363;8711;279;169828,10;20.11.2025;DKK
HH_Social_Prospecting_Alm_202307;22467,55;138670;3941;106;67456,62;28.07.2023;DKK
HH_Social_Retargeting_Alm_202208;12602,08;63328;1765;46;32230,77;12.08.2022;DKK
Havehjornet_Social_Retargeting_Havesaeson_202504;10496,63;131862;2235;42;22083,10;01.04.2025;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202206;15179,58;86173;1923;58;51243,76;17.06.2022;DKK
Havehjornet_Social_Prospecting_Alm_202201;10486,12;84324;2687;49;43389,01;04.01.2022;DKK
hh_dk_Social_Retargeting_Jul_202312;12367,04;73433;3820;57;26007,93;26.12.2023;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202506;32609,42;190814;4502;154;95107,90;14.06.2025;DKK
HH_Social_Retargeting_Alm_202208;7707,77;67231;1632;38;17824,36;01.08.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202509_kopi;1954,78;165467;2059;69;5920,81;02.09.2025;EUR
HAVEHJ_Social_Retargeting_Havesaeson_202304;10035,80;76451;2205;37;25036,59;02.04.2023;DKK
Havehjornet_Social_Prospecting_Alm_202507;15670,31;92944;2465;72;29857,36;18.07.2025;DKK
HH_Social_Prospecting_Jul_202512;18893,83;189672;3152;94;44215,43;01.12.2025;DKK
hh_dk_Social_Retargeting_Alm_202301;6021,47;72077;1406;23;15030,17;10.01.2023;DKK
hh_dk_Social_Retargeting_Alm_202302;3910,31;39053;833;17;6267,85;05.02.2023;DKK
hh_dk_Social_Retargeting_Alm_202303_kopi;9410,67;82898;1580;46;29404,56;08.03.2023;DKK
HH_Social_Prospecting_Alm_202509;13442,41;92549;2149;64;57202,53;12.09.2025;DKK
Havehjornet_Social_Prospecting_Havesaeson_202506;2909,44;317735;4496;96;6818,55;12.06.2025;EUR
HAVEHJ_Social_Retargeting_Jul_202312;7271,78;72845;1276;30;11985,25;21.12.2023;DKK
HH_Social_Prospecting_Alm_202210;3367,49;346555;4904;124;9809,77;06.10.2022;EUR
hh_dk_Social_Retargeting_Alm_202401;11753,36;114101;2315;54;22268,77;14.01.2024;DKK
hh_dk_Social_Prospecting_Alm_202507;15030,09;170813;3263;81;32568,48;24.07.2025;DKK
HAVEHJ_Social_Retargeting_BlackFriday_202211;2725,09;17005;392;12;5670,98;11.11.2022;DKK
hh_dk_Social_Retargeting_Alm_202308;7158,26;57234;1493;35;19962,42;17.08.2023;DKK
HH_Social_Retargeting_Alm_202308;4308,95;23855;1065;20;11981,98;29.08.2023;DKK
Havehjornet_Social_Retargeting_Alm_202409;8150,82;59739;2562;31;21232,93;24.09.2024;DKK
Havehjornet_Social_Retargeting_Jul_202212;11080,23;62547;2222;53;31853,69;19.12.2022;DKK
Havehjornet_Social_Retargeting_Alm_202207;2991,08;19524;640;13;6983,34;25.07.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202208;4573,51;253553;4474;150;15587,12;14.08.2022;EUR
HAVEHJ_Social_Prospecting_Alm_202501;604,06;43879;915;23;1583,70;25.01.2025;EUR
HAVEHJ_Social_Retargeting_BlackFriday_202411;3417,64;17941;1034;17;6866,45;04.11.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202302;7756,27;39484;1003;36;17102,44;11.02.2023;DKK
hh_dk_Social_Retargeting_Alm_202301;5113,36;28269;1189;21;10598,11;29.01.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202407;502,48;48580;646;17;1258,76;21.07.2024;EUR
Havehjornet_Social_Prospecting_Alm_202207;3373,00;480672;3344;122;13419,57;13.07.2022;EUR
HAVEHJ_Social_Retargeting_Alm_202510;2056,91;37814;374;8;5617,84;02.10.2025;DKK
HAVEHJ_Social_Prospecting_Alm_202409;22639,40;122318;5005;114;64209,31;07.09.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202209;914,92;103029;1536;27;2016,16;25.09.2022;EUR
HH_Social_Retargeting_Alm_202401;2576,14;100803;2817;79;6502,49;22.01.2024;EUR
HH_Social_Retargeting_Alm_202309;2271,68;15530;530;8;4817,60;26.09.2023;DKK
HH_Social_Retargeting_Havesaeson_202206;1635,09;14838;270;7;4539,71;27.06.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202309;13949,52;104264;2045;63;40180,86;15.09.2023;DKK
hh_dk_Social_Retargeting_Alm_202310;4191,44;63117;1258;18;9276,11;15.10.2023;DKK
Havehjornet_Social_Retargeting_Jul_202512;1397,60;64925;1834;42;3850,65;30.12.2025;EUR
HH_Social_Prospecting_Alm_202402;18746,85;137939;3946;104;63762,19;03.02.2024;DKK
Havehjornet_Social_Prospecting_Jul_202412;1246,31;67725;1881;49;3513,22;30.12.2024;EUR
HAVEHJ_Social_Retargeting_Alm_202501;8922,16;64576;1412;33;22682,04;24.01.2025;DKK
hh_dk_Social_Prospecting_Jul_202212;14838,80;278724;2434;79;46231,12;21.12.2022;DKK
hh_dk_Social_Retargeting_Alm_202301;4893,09;30580;1074;24;9054,49;21.01.2023;DKK
hh_dk_Social_Prospecting_Alm_202502;16989,22;85984;4901;78;33554,64;15.02.2025;DKK
Havehjornet_Social_Prospecting_BlackFriday_202411;20414,42;104238;2779;85;57102,58;27.11.2024;DKK
HH_Social_Prospecting_Jul_202412;11311,23;90100;3438;52;31338,62;24.12.2024;DKK
HH_Social_Prospecting_Havesaeson_202306;28489,24;355781;6828;159;59786,24;11.06.2023;DKK
Havehjornet_Social_Retargeting_Havesaeson_202204;5199,47;53656;700;22;12721,55;04.04.2022;DKK
HH_Social_Prospecting_BlackFriday_202211;33520,45;431759;7063;171;84314,51;16.11.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202407;880,45;61885;1265;31;2049,27;15.07.2024;EUR
Havehjornet_Social_Retargeting_Alm_202410;4318,95;28087;1048;20;10149,19;26.10.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202510;5022,64;30023;865;21;8781,52;11.10.2025;DKK
HAVEHJ_Social_Retargeting_Jul_202312;723,77;34386;1242;24;1989,77;20.12.2023;EUR
HH_Social_Retargeting_Alm_202308;6212,95;34978;809;31;12035,44;16.08.2023;DKK
hh_dk_Social_Prospecting_Alm_202302;26361,65;254607;6692;146;58455,21;25.02.2023;DKK
HH_Social_Retargeting_Alm_202308;6206,94;49116;1690;25;18233,82;20.08.2023;DKK
hh_dk_Social_Retargeting_Alm_202409;6632,62;55041;1679;29;16093,34;08.09.2024;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202304;32480,01;389612;5834;133;103280,71;18.04.2023;DKK
hh_dk_Social_Prospecting_Havesaeson_202304;27587,25;366628;7520;128;61606,40;02.04.2023;DKK
hh_dk_Social_Retargeting_Alm_202401;4541,83;36737;664;16;10284,10;12.01.2024;DKK
Havehjornet_Social_Retargeting_Alm_202303;480,13;20223;461;17;1457,35;01.03.2023;EUR
HAVEHJ_Social_Prospecting_Alm_202401;3424,79;30255;545;19;8536,23;30.01.2024;DKK
Havehjornet_Social_Retargeting_BlackFriday_202211;13524,83;134192;2153;58;30749,30;14.11.2022;DKK
hh_dk_Social_Retargeting_BlackFriday_202411;5564,50;37868;998;26;11590,00;05.11.2024;DKK
Havehjornet_Social_Retargeting_Alm_202402;14961,71;190060;2031;72;31871,60;16.02.2024;DKK
HAVEHJ_Social_Prospecting_Alm_202408;51152,25;499497;8376;246;107984,49;07.08.2024;DKK
HAVEHJ_Social_Retargeting_Jul_202312_kopi;12527,09;100848;1706;54;27168,35;05.12.2023;DKK
hh_dk_Social_Retargeting_Jul_202512_kopi;7313,85;39970;1021;36;30788,70;27.12.2025;DKK
hh_dk_Social_Retargeting_Havesaeson_202406;2346,90;14751;499;9;7421,20;28.06.2024;DKK
hh_dk_Social_Prospecting_Alm_202403_kopi;26173,68;146478;6837;123;85378,46;30.03.2024;DKK
Havehjornet_Social_Prospecting_Alm_202307;23093,95;252529;3474;117;62364,97;11.07.2023;DKK
hh_dk_Social_Retargeting_Alm_202408;11373,22;71740;1603;45;26911,98;04.08.2024;DKK
HH_Social_Prospecting_Alm_202502;35714,27;216996;6985;154;114333,49;12.02.2025;DKK
hh_dk_Social_Prospecting_Alm_202509;12319,52;72337;2518;67;36611,84;22.09.2025;DKK
hh_dk_Social_Prospecting_Alm_202303;3307,05;133188;4781;126;9252,64;23.03.2023;EUR
HH_Social_Prospecting_Alm_202407;12149,69;131688;1940;65;34604,82;19.07.2024;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202506;5107,58;50486;1185;25;11470,37;23.06.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202401;2486,60;17079;588;9;6291,99;24.01.2024;DKK
HAVEHJ_Social_Prospecting_Alm_202207;19970,17;134805;2859;104;45542,86;08.07.2022;DKK
hh_dk_Social_Retargeting_Alm_202501;8907,29;53728;1303;37;22540,41;29.01.2025;DKK
HAVEHJ_Social_Prospecting_Alm_202309_kopi;3231,55;170185;3612;134;8515,78;03.09.2023;EUR
Havehjornet_Social_Retargeting_BlackFriday_202211;8802,26;53095;1223;39;20697,56;16.11.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202509;4278,16;24741;552;18;17418,31;03.09.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202503;1529,78;129001;2580;48;4427,63;23.03.2025;EUR
HAVEHJ_Social_Retargeting_Alm_202309;840,25;6811;150;3;1913,28;20.09.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202309;3417,97;36646;778;16;7794,88;16.09.2023;DKK
hh_dk_Social_Prospecting_Havesaeson_202306;18593,42;95700;2586;76;52367,99;24.06.2023;DKK
HH_Social_Retargeting_BlackFriday_202311;8161,69;123182;1204;40;17040,45;25.11.2023;DKK
HH_Social_Prospecting_BlackFriday_202211;39253,00;270008;5172;215;114027,86;06.11.2022;DKK
HAVEHJ_Social_Retargeting_Jul_202212;5243,35;92929;825;23;14189,11;28.12.2022;DKK
Havehjornet_Social_Retargeting_Alm_202408;2628,49;38599;338;10;6669,37;05.08.2024;DKK
hh_dk_Social_Prospecting_Alm_202407;7422,76;140433;1645;34;15880,14;18.07.2024;DKK
HH_Social_Prospecting_Alm_202202;12579,39;71827;2513;69;37027,48;05.02.2022;DKK
Havehjornet_Social_Prospecting_Alm_202310;1925,58;103085;2673;61;5284,24;24.10.2023;EUR
HH_Social_Retargeting_Alm_202507;10601,81;82372;1502;49;20098,60;09.07.2025;DKK
Havehjornet_Social_Prospecting_BlackFriday_202311;41628,73;210002;6391;175;148197,82;19.11.2023;DKK
HH_Social_Retargeting_Alm_202407;7027,81;60209;1114;27;20073,07;13.07.2024;DKK
HH_Social_Retargeting_Havesaeson_202305;8249,25;73271;1265;36;18615,03;19.05.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202403;726,37;37638;1482;23;2091,48;26.03.2024;EUR
hh_dk_Social_Prospecting_Havesaeson_202505_kopi;65503,19;924374;13354;281;173227,66;28.05.2025;DKK
Havehjornet_Social_Prospecting_Havesaeson_202304;48135,66;257955;6291;227;193160,63;29.04.2023;DKK
hh_dk_Social_Prospecting_Havesaeson_202205;26511,09;294596;8563;118;62898,73;09.05.2022;DKK
hh_dk_Social_Prospecting_Havesaeson_202404;10856,74;86434;2579;50;24171,80;30.04.2024;DKK
HAVEHJ_Social_Retargeting_Alm_202501;4598,09;23919;633;19;11005,43;22.01.2025;DKK
hh_dk_Social_Prospecting_Jul_202312;11803,85;120686;1490;59;41702,72;30.12.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202402;16056,78;105263;5111;89;34481,02;08.02.2024;DKK
HH_Social_Prospecting_Havesaeson_202306;9720,80;81496;1745;43;22795,92;17.06.2023;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202304;2473,83;172747;3727;85;6608,94;27.04.2023;EUR
Havehjornet_Social_Prospecting_Alm_202309;13075,99;81644;4230;71;38077,47;10.09.2023;DKK
HAVEHJ_Social_Prospecting_Jul_202412;15147,22;167488;3357;68;37174,08;18.12.2024;DKK
Havehjornet_Social_Retargeting_Alm_202410;1207,75;140047;1913;33;1866,88;09.10.2024;EUR
HAVEHJ_Social_Prospecting_Alm_202410;2207,44;91218;2344;68;7443,20;08.10.2024;EUR
hh_dk_Social_Retargeting_Alm_202303;4608,77;40488;1130;20;10649,31;13.03.2023;DKK
Havehjornet_Social_Retargeting_Alm_202408;8119,34;64516;1043;35;23748,93;10.08.2024;DKK
HH_Social_Prospecting_Alm_202309;1817,84;107227;4338;55;6497,19;19.09.2023;EUR
HH_Social_Prospecting_Alm_202401_kopi;14617,74;129803;2948;71;43317,15;03.01.2024;DKK
Havehjornet_Social_Retargeting_Havesaeson_202306_kopi;13600,21;100448;1970;51;29503,25;18.06.2023;DKK
HAVEHJ_Social_Prospecting_Alm_202409;1282,15;52572;1749;40;3210,52;08.09.2024;EUR
HH_Social_Prospecting_Havesaeson_202206;763,17;75412;1100;31;2343,91;20.06.2022;EUR
HAVEHJ_Social_Prospecting_Jul_202512;18380,79;342273;3435;82;64171,31;15.12.2025;DKK
hh_dk_Social_Retargeting_Jul_202512_kopi;11897,99;68870;1989;51;32246,42;10.12.2025;DKK
HH_Social_Prospecting_Havesaeson_202404_kopi;16501,09;93231;2590;75;72587,08;19.04.2024;DKK
hh_dk_Social_Retargeting_Jul_202312;13949,39;88089;3567;53;39329,39;18.12.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202507;8596,49;139381;1285;33;16183,33;13.07.2025;DKK
HAVEHJ_Social_Retargeting_Alm_202403;8761,63;102706;1166;35;23513,58;30.03.2024;DKK
Havehjornet_Social_Prospecting_BlackFriday_202211;39287,82;409129;5591;176;123559,61;18.11.2022;DKK
HH_Social_Retargeting_Havesaeson_202305;1770,44;187157;3348;64;4078,26;03.05.2023;EUR
HAVEHJ_Social_Prospecting_Havesaeson_202504;11009,38;114648;3006;57;26980,56;15.04.2025;DKK
HH_Social_Retargeting_BlackFriday_202411;3274,86;21317;577;13;11021,47;11.11.2024;DKK
HH_Social_Retargeting_Alm_202510;10754,34;73884;1649;51;27802,98;31.10.2025;DKK
HH_Social_Prospecting_BlackFriday_202311;8904,14;45829;1176;40;25544,30;10.11.2023;DKK
Havehjornet_Social_Prospecting_Alm_202403;23662,61;225429;3832;113;82096,69;05.03.2024;DKK
Havehjornet_Social_Prospecting_Alm_202201;6174,48;101824;1563;32;24024,18;19.01.2022;DKK
HH_Social_Retargeting_Havesaeson_202205;14543,01;107809;2809;60;35006,89;03.05.2022;DKK
HH_Social_Retargeting_Alm_202409;5098,72;81101;836;24;13731,47;02.09.2024;DKK
hh_dk_Social_Retargeting_Alm_202508;6087,69;42399;1221;23;13099,73;22.08.2025;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202205;6584,13;253733;8308;266;22892,37;06.05.2022;EUR
Havehjornet_Social_Retargeting_Havesaeson_202204;12809,12;75658;2243;55;27104,54;25.04.2022;DKK
HAVEHJ_Social_Prospecting_BlackFriday_202211;3446,49;309969;6827;111;9197,35;03.11.2022;EUR
HAVEHJ_Social_Prospecting_Havesaeson_202204;2114,47;102335;4592;80;7961,05;15.04.2022;EUR
hh_dk_Social_Retargeting_Havesaeson_202504;916,94;108641;966;30;2321,65;12.04.2025;EUR
hh_dk_Social_Prospecting_Havesaeson_202504;11758,08;68054;1660;65;38211,08;08.04.2025;DKK
HAVEHJ_Social_Prospecting_BlackFriday_202211;13721,94;191144;2378;76;59547,31;15.11.2022;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202404;21849,89;143832;4272;114;49207,36;21.04.2024;DKK
hh_dk_Social_Prospecting_Alm_202308;13984,99;237022;2299;71;49327,66;04.08.2023;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202506;11231,96;111544;3535;44;29864,10;19.06.2025;DKK
HH_Social_Retargeting_Havesaeson_202504;4702,16;33989;600;17;8675,03;15.04.2025;DKK
HH_Social_Prospecting_Alm_202207;27380,69;478241;7690;138;60219,37;29.07.2022;DKK
hh_dk_Social_Prospecting_Alm_202401;1835,24;99050;2795;58;5263,81;11.01.2024;EUR
HAVEHJ_Social_Prospecting_Alm_202501;11395,12;110945;2060;51;34245,98;14.01.2025;DKK
HH_Social_Prospecting_Alm_202203_kopi;14558,39;87551;3074;69;42669,25;10.03.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202401;13832,44;122587;1947;64;45091,58;24.01.2024;DKK
hh_dk_Social_Retargeting_Alm_202308_kopi;1740,73;10864;267;8;3717,77;12.08.2023;DKK
Havehjornet_Social_Retargeting_Alm_202309;749,75;62601;1539;28;2644,87;29.09.2023;EUR
HAVEHJ_Social_Retargeting_BlackFriday_202511;8800,91;110380;2434;43;24522,57;19.11.2025;DKK
Havehjornet_Social_Retargeting_Alm_202502;724,80;27369;769;24;1387,54;24.02.2025;EUR
hh_dk_Social_Retargeting_Alm_202308;3570,78;30573;517;16;11232,25;02.08.2023;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202305;6330,09;59992;975;24;12201,33;04.05.2023;DKK
Havehjornet_Social_Prospecting_Havesaeson_202406;3613,11;163790;6254;114;7857,76;14.06.2024;EUR
HAVEHJ_Social_Retargeting_Jul_202412;7606,17;52434;1852;29;16679,27;18.12.2024;DKK
HH_Social_Retargeting_BlackFriday_202311;10330,31;68521;1942;41;30914,62;10.11.2023;DKK
hh_dk_Social_Retargeting_Jul_202312_kopi;9368,88;82494;3103;43;23998,93;29.12.2023;DKK
HAVEHJ_Social_Prospecting_Havesaeson_202204;16439,76;176167;3646;82;43305,12;11.04.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202208;6231,56;31471;1342;31;19921,50;26.08.2022;DKK
HH_Social_Retargeting_Alm_202401;1375,18;149114;3093;45;3171,89;27.01.2024;EUR
hh_dk_Social_Retargeting_Havesaeson_202304;1831,60;19745;272;9;5505,76;04.04.2023;DKK
hh_dk_Social_Retargeting_Alm_202507;7771,29;43328;1069;37;18997,44;14.07.2025;DKK
hh_dk_Social_Retargeting_Jul_202212;5625,83;29268;1666;24;11736,78;12.12.2022;DKK
HH_Social_Prospecting_Havesaeson_202405;4166,88;378679;5482;176;11771,48;30.05.2024;EUR
hh_dk_Social_Prospecting_Alm_202210;12171,38;61451;1606;53;36252,31;09.10.2022;DKK
Havehjornet_Social_Retargeting_Alm_202502;10606,60;53654;2704;45;28476,50;02.02.2025;DKK
hh_dk_Social_Prospecting_Alm_202202_kopi;9361,53;61582;1615;40;39571,27;16.02.2022;DKK
Havehjornet_Social_Retargeting_Alm_202203;6683,27;36280;945;27;13907,87;28.03.2022;DKK
Havehjornet_Social_Retargeting_Alm_202209_kopi;1385,93;16296;251;6;4742,51;29.09.2022;DKK
Havehjornet_Social_Retargeting_Alm_202510;369,83;22575;534;12;1147,73;26.10.2025;EUR
Havehjornet_Social_Retargeting_Alm_202508;5823,63;42371;1747;28;18234,32;23.08.2025;DKK
Havehjornet_Social_Retargeting_Jul_202412_kopi;1318,28;11725;245;6;3569,72;19.12.2024;DKK
hh_dk_Social_Retargeting_Alm_202210;6170,67;78900;1160;27;16935,93;20.10.2022;DKK
Havehjornet_Social_Retargeting_Alm_202307;9174,80;61312;2625;41;28069,97;04.07.2023;DKK
hh_dk_Social_Prospecting_Alm_202302;27430,74;457751;4442;131;100149,71;18.02.2023;DKK
HH_Social_Prospecting_BlackFriday_202311;20563,28;104698;5529;108;57873,31;26.11.2023;DKK
hh_dk_Social_Retargeting_Alm_202202;3785,88;27187;947;15;10779,75;05.02.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202403;10598,83;120756;1459;47;23281,26;11.03.2024;DKK
HAVEHJ_Social_Prospecting_Alm_202510;8056,06;64464;1688;43;22561,16;18.10.2025;DKK
hh_dk_Social_Retargeting_BlackFriday_202411;7951,84;108138;1632;35;15119,31;08.11.2024;DKK
hh_dk_Social_Retargeting_Alm_202307;6516,55;38138;973;26;14119,96;24.07.2023;DKK
Havehjornet_Social_Prospecting_Alm_202207;1295,18;50650;1238;40;5216,61;02.07.2022;EUR
hh_dk_Social_Prospecting_Alm_202207;15844,45;118576;4442;80;39769,42;22.07.2022;DKK
HAVEHJ_Social_Retargeting_Alm_202410;12107,41;64686;1545;48;32971,26;13.10.2024;DKK
HH_Social_Prospecting_Jul_202212;19608,03;99933;2756;86;37270,37;08.12.2022;DKK
Havehjornet_Social_Prospecting_Jul_202412;1422,92;78577;1402;54;3149,08;25.12.2024;EUR
HAVEHJ_Social_Retargeting_Alm_202307;591,22;22878;730;17;1915,00;03.07.2023;EUR
Havehjornet_Social_Retargeting_BlackFriday_202511;10350,14;111788;3270;41;24870,95;07.11.2025;DKK
HAVEHJ_Social_Retargeting_Havesaeson_202304;5724,70;65476;720;26;15110,83;03.04.2023;DKK
hh_dk_Social_Retargeting_Havesaeson_202205;12215,95;115342;1656;48;32608,00;15.05.2022;DKK
HH_Social_Prospecting_BlackFriday_202411;26980,53;181031;6175;125;83127,84;15.11.2024;DKK
HH_Social_Retargeting_Alm_202410;3921,23;27811;565;16;13484,91;23.10.2024;DKK
HH_Social_Retargeting_Alm_202601;4693,01;41637;606;17;12561,86;01.01.2026;DKK
hh_dk_Social_Retargeting_Havesaeson_202304;5783,54;65239;757;24;9333,26;13.04.2023;DKK
Havehjornet_Social_Retargeting_Havesaeson_202404;2634,15;155185;3393;72;5348,96;06.04.2024;EUR
Havehjornet_Social_Prospecting_Havesaeson_202206;15229,36;160271;2098;81;48670,34;23.06.2022;DKK
HAVEHJ_Social_Prospecting_Alm_202410;12918,35;82536;1719;63;51555,67;01.10.2024;DKK
HH_Social_Prospecting_Alm_202301;4912,07;31213;734;21;15048,57;31.01.2023;DKK
hh_dk_Social_Retargeting_Alm_202402;10336,16;152653;2666;50;29644,40;18.02.2024;DKK
Havehjornet_Social_Prospecting_Alm_202203;974,39;49809;1474;39;3815,23;19.03.2022;EUR
Havehjornet_Social_Retargeting_Alm_202308;4646,62;27839;905;21;10221,20;26.08.2023;DKK
hh_dk_Social_Prospecting_Havesaeson_202205;54488,38;301246;11222;278;118035,47;07.05.2022;DKK
Havehjornet_Social_Prospecting_Alm_202503;2800,50;177777;4009;100;7557,61;30.03.2025;EUR
Havehjornet_Social_Retargeting_Alm_202307;10740,77;106499;1672;40;25538,95;14.07.2023;DKK
HAVEHJ_Social_Retargeting_Alm_202507;4048,68;27626;523;16;7399,90;18.07.2025;DKK
Havehjornet_Social_Prospecting_BlackFriday_202311;1792,80;247733;2653;66;5125,05;07.11.2023;EUR
HH_Social_Retargeting_Alm_202208;536,40;30528;806;18;1144,46;30.08.2022;EUR
HH_Social_Prospecting_Havesaeson_202504;8348,50;51293;2620;39;22528,87;20.04.2025;DKK
HH_Social_Retargeting_Alm_202209;5954,92;33588;1804;30;16511,92;22.09.2022;DKK
Havehjornet_Social_Prospecting_Alm_202208;25424,71;160754;4701;104;78249,58;19.08.2022;DKK
HAVEHJ_Social_Prospecting_Jul_202412_kopi;26434,28;338659;4469;138;59778,63;05.12.2024;DKK
HH_Social_Retargeting_Havesaeson_202206;10413,31;110640;1453;43;21872,51;14.06.2022;DKK
HH_Social_Retargeting_Alm_202501;11459,15;187839;2732;43;33573,88;08.01.2025;DKK
Havehjornet_Social_Prospecting_Alm_202209_kopi;10189,44;115813;1843;52;35853,51;24.09.2022;DKK
HH_Social_Prospecting_Alm_202208;2342,43;108528;3211;98;7106,32;09.08.2022;EUR
Havehjornet_Social_Retargeting_Alm_202503;5500,60;86569;1363;26;12258,58;27.03.2025;DKK
Havehjornet_Social_Prospecting_Alm_202303;20804,90;320582;2858;110;58302,41;10.03.2023;DKK
hh_dk_Social_Prospecting_Havesaeson_202305;23429,35;140282;3619;121;48983,30;12.05.2023;DKK
hh_dk_Social_Prospecting_Alm_202203;19727,06;219510;2798;97;43008,20;23.03.2022;DKK
Havehjornet_Social_Prospecting_Havesaeson_202506;21217,32;248129;5237;98;79232,55;11.06.2025;DKK
Havehjornet_Social_Retargeting_Alm_202402;7153,44;48719;1061;27;13813,85;24.02.2024;DKK
HH_Social_Retargeting_Havesaeson_202205;18225,24;247387;4193;75;56880,58;28.05.2022;DKK
Havehjornet_Social_Prospecting_Jul_202512;15464,46;253635;4602;86;47233,27;18.12.2025;DKK
